"","lon","lat","range"
"4787614",33.826399,27.198179,10000
"4787709",33.806676,27.187706,10000
"4788324",33.816321,27.252288,2614
"4788375",33.83946,27.199679,15259
"4788387",33.835413,27.197515,3088
"4788388",33.838059,27.213733,4281
"4788407",33.818078,27.200126,10211
"4788408",33.825748,27.197173,2517
"4788409",33.826507,27.195966,2496
"4788495",33.821121,27.196406,3831
"4788513",33.820759,27.181204,14175
"4788515",33.828049,27.166288,22391
"4788516",33.820476,27.178016,3361
"4788757",29.902465,31.201776,13
"4788933",33.81947,27.189758,6178
"4788951",33.822002,27.224002,5501
"4789004",33.828413,27.221883,4523
"4792808",31.140608,30.935377,10000
"4793126",31.736543,30.606229,26
"4794342",31.348839,29.845253,16
"4795636",31.394505,30.124359,10000
"4796140",33.84836,27.205443,10000
"4796162",33.840208,27.208139,1748
"4796163",33.844139,27.217342,2443
"4796168",33.835325,27.197167,2583
"4796239",33.83138,27.190731,4482
"4796254",33.845358,27.20277,884
"4796267",33.840904,27.075488,16043
"4796268",33.848586,27.020627,21674
"4796624",31.363382,30.217551,17
"4796647",31.27045,30.115653,41
"4796796",31.363538,30.217651,13
"4797132",31.270451,30.115924,10000
"4797431",31.087185,29.952146,10000
"4797453",33.815295,27.188309,1073
"4797454",33.820595,27.190764,10000
"4797455",33.820033,27.15501,10000
"4797461",33.824724,27.187144,284
"4798711",33.826986,27.107278,1020
"4799033",30.012016,31.276923,181
"4799049",30.011214,31.277121,22
"4799255",32.282091,31.269637,20
"4799283",31.215774,30.019196,11
"4801408",33.674301,27.397536,620
"4801589",31.268686,29.951824,32
"4801611",31.268734,29.95176,10000
"4802109",31.299078,27.178234,6
"4803328",33.67489,27.396822,10000
"4803420",33.671255,27.397112,10000
"4803757",31.739815,31.158981,26
"4803764",33.665911,27.380698,10185
"4808401",31.337182,30.098074,2188
"4808659",31.338479,30.09813,10000
"4808660",31.33874,30.098041,21
"4808662",31.338258,30.098278,58
"4809011",31.337815,30.098523,24
"4809537",31.309425,30.088183,10000
"4809632",33.659688,27.379373,3012
"4811362",33.661092,27.377919,2219
"4811968",33.814197,27.252244,1993
"4812574",33.83457,27.211135,4957
"4812648",33.809709,27.21391,4747
"4812832",31.48092,30.235745,8
"4812837",31.480938,30.235801,11
"4814131",31.244301,30.091234,5
"4814162",32.310885,30.606369,1
"4818041",33.8374,27.21843,1220
"4822795",31.521702,31.183135,13
"4822831",31.521825,31.183103,4
"4822870",31.34707,30.124826,132
"4823347",34.407558,27.961904,10000
"4824371",33.822665,27.19742,10000
"4826345",34.402292,27.963275,293
"4828115",33.662548,27.323142,2871
"4828200",33.692248,27.372116,8092
"4828600",33.772725,27.215858,5161
"4828801",33.820424,27.096216,3951
"4828960",30.759397,28.098108,313
"4829486",33.672315,27.406235,10000
"4829691",33.82285,27.119038,3412
"4829708",33.821723,27.165205,3488
"4829748",33.820195,27.170475,7994
"4829905",33.775522,27.219421,5649
"4830206",34.377157,27.960769,10000
"4831177",33.84119,27.167589,7833
"4831178",33.836445,27.096959,10000
"4831257",34.384245,27.968446,10000
"4831279",34.385443,27.968483,66
"4831298",33.821571,27.153544,5005
"4831301",33.819227,27.148497,5549
"4831303",33.821401,27.140246,4005
"4831304",33.818819,27.16216,7072
"4831305",33.822438,27.155381,2407
"4831323",33.81267,27.183307,9210
"4834000",33.814815,27.109176,11124
"4834015",33.824938,27.096312,3792
"4834017",33.822726,27.104334,4709
"4834018",33.831271,27.084314,8995
"4834041",33.850254,26.983582,4801
"4834050",33.853911,26.984115,13902
"4834067",33.923067,26.889433,17953
"4834088",33.914405,26.845967,10636
"4834089",33.914413,26.870429,3099
"4834091",33.881066,26.930655,10354
"4834098",33.959413,26.869269,10878
"4834099",33.921601,26.848826,6354
"4834100",33.921594,26.887141,15079
"4834120",33.97549,26.867402,4156
"4834125",33.963171,26.87606,2529
"4834127",33.943191,26.814655,8642
"4834128",33.947538,26.878886,9287
"4834137",33.986479,26.855585,820
"4834152",33.941604,26.809536,6667
"4834153",33.991253,26.84993,10000
"4834154",33.959267,26.843856,3245
"4834190",33.920247,26.873548,534
"4834191",33.8737,26.954096,9997
"4834215",33.869578,26.958766,1445
"4834216",33.86111,26.971731,3918
"4834237",33.851732,27.037102,7336
"4834306",33.816725,27.107637,10976
"4834467",31.237762,30.066426,8722
"4834479",31.215868,30.063202,466
"4834489",31.187275,30.06015,806
"4834515",31.063434,30.053529,6317
"4834527",31.024573,30.063614,535
"4834572",30.93518,30.076695,8372
"4834591",30.879002,30.096159,3094
"4834689",34.392544,27.95539,10000
"4834697",34.368208,27.951281,10000
"4834760",30.644028,30.259354,27053
"4834769",30.554678,30.311491,1348
"4834792",30.50094,30.33418,4396
"4836541",30.405715,30.341747,10000
"4836546",30.414025,30.336757,450
"4836874",30.892034,30.085488,3332
"4836887",30.913567,30.078476,10000
"4836889",30.937855,30.074263,797
"4836903",31.333049,29.834092,10000
"4836906",31.333049,29.834092,10000
"4837155",34.396838,27.962842,1
"4837928",31.272642,30.124272,10000
"4837940",31.272642,30.124272,10000
"4838231",32.267112,31.269331,17
"4839298",33.915304,26.765042,3980
"4839315",33.922174,26.78199,6693
"4839316",33.924595,26.780121,6640
"4839317",33.916051,26.763082,12979
"4839427",33.606981,26.693147,5111
"4839432",33.611388,26.701952,2729
"4839466",33.535672,26.65736,10000
"4839479",33.487784,26.658572,2908
"4839497",33.453975,26.623636,8217
"4839537",33.367565,26.528176,2804
"4839545",33.33266,26.523101,16274
"4839583",33.266229,26.484698,10812
"4839596",33.143921,26.431609,23694
"4839665",33.007145,26.357857,7837
"4839683",33.032945,26.364084,2271
"4839721",32.948601,26.346279,7216
"4839752",32.847861,26.30295,13418
"4839755",32.883257,26.28769,22761
"4839777",32.760412,26.230068,8659
"4839784",32.756848,26.225514,10175
"4839808",32.713827,26.171643,10000
"4839809",32.729812,26.193233,10000
"4839811",32.763865,26.233768,9024
"4839812",32.758663,26.225631,9152
"4839813",32.729812,26.193233,10000
"4839819",32.707409,26.159943,1450
"4839824",32.729871,26.193069,2915
"4839825",32.724313,26.184218,4628
"4839827",32.72039,26.178201,4816
"4839832",32.716367,26.17226,5589
"4839836",32.7202,26.166903,1102
"4839839",32.729103,26.161182,10000
"4839840",32.717345,26.157605,1239
"4839842",32.729103,26.161182,10000
"4839850",32.714785,26.163345,10000
"4839852",32.705323,26.152584,1524
"4839868",32.704351,26.14477,909
"4839887",32.705047,26.121172,2114
"4839893",32.701379,26.144579,2365
"4839894",32.686095,26.12833,10000
"4839896",32.724578,26.113822,10000
"4839907",32.724578,26.113822,10000
"4839935",32.774804,25.976138,4059
"4839938",32.714066,25.944266,5894
"4839939",32.738505,25.992497,10000
"4839940",32.738505,25.992497,10000
"4839941",32.738505,25.992497,10000
"4839959",32.689627,25.896035,10000
"4840004",32.689627,25.896035,10000
"4840005",32.689627,25.896035,10000
"4840018",32.677065,25.80712,10000
"4840025",32.668704,25.720928,9637
"4840026",32.677065,25.80712,10000
"4840027",32.677065,25.80712,10000
"4840028",32.677065,25.80712,10000
"4840046",32.645302,25.751482,10000
"4840052",32.639693,25.707825,4966
"4840053",32.623335,25.732925,4223
"4840067",32.61932,25.730396,2260
"4840190",32.619382,25.720723,3452
"4840220",32.62066,25.733999,3019
"4840224",32.615513,25.725027,2332
"4840247",32.616911,25.727023,4621
"4840252",32.609434,25.703801,3797
"4840253",32.619617,25.704819,2704
"4840254",32.615083,25.737649,1965
"4840255",32.616931,25.733401,5120
"4840256",32.61607,25.733965,2639
"4840280",32.631634,25.708476,3373
"4840281",32.614113,25.73794,3041
"4840286",32.612913,25.712951,4532
"4840287",32.630752,25.707703,4816
"4840288",32.619652,25.742064,1183
"4840600",32.254878,30.604595,10000
"4840895",32.626175,25.732588,2964
"4840967",32.59463,25.692716,5042
"4840990",32.605714,25.694107,4268
"4840991",32.623852,25.70429,3832
"4840992",32.621061,25.669249,6955
"4840993",32.622887,25.706562,3593
"4841050",32.618527,25.682215,5649
"4841060",32.596482,25.68363,5228
"4841061",32.610932,25.69871,3739
"4841062",32.622089,25.674197,6877
"4841076",32.562182,25.665293,10000
"4841103",32.596687,25.64332,4157
"4841119",32.594312,25.645023,5405
"4841120",32.570374,25.632281,4506
"4841121",32.616615,25.663162,6249
"4841122",32.586071,25.642876,3458
"4841123",32.589266,25.652783,4832
"4841124",32.584731,25.653697,3916
"4841125",32.593062,25.639312,1656
"4841126",32.597372,25.649705,5601
"4841137",32.628702,25.665926,5225
"4841149",32.600918,25.647672,3096
"4841150",32.598775,25.644996,5138
"4841163",32.628814,25.674194,1187
"4841164",32.614798,25.657353,8919
"4841165",32.627113,25.668399,3464
"4841166",32.629829,25.676627,4353
"4841167",32.63439,25.672761,5103
"4841168",32.633872,25.680693,270
"4841185",32.638181,25.691757,2625
"4841193",32.639711,25.697699,1025
"4841194",32.638495,25.695604,1203
"4841195",32.635222,25.695091,2960
"4841202",32.651111,25.705597,2871
"4841218",32.65047,25.707112,2924
"4841227",32.651716,25.706051,2606
"4841230",32.648992,25.71049,10000
"4841232",32.658853,25.709041,2134
"4841242",32.626114,25.709396,3456
"4841243",32.650236,25.714578,495
"4841244",32.651547,25.718873,10000
"4841517",30.758535,28.099634,445
"4841524",30.758953,28.098971,208
"4841527",30.759642,28.0972,10000
"4841590",31.790332,31.408567,268
"4841597",33.806305,27.188945,10000
"4841612",31.783847,31.401145,206
"4841710",32.647708,25.705661,1143
"4842096",31.630435,31.155973,10000
"4842141",31.293588,30.281662,10000
"4842144",31.648302,31.118439,69
"4842157",31.293582,30.281667,1
"4842159",31.293588,30.281662,10000
"4842175",31.330698,29.843328,337
"4842287",31.692623,31.122878,337
"4842388",31.738757,31.158684,10000
"4842777",31.413706,30.056171,1005
"4843136",31.330482,29.843421,158
"4843177",31.330225,29.848541,119
"4843189",31.3302,29.847557,210
"4843195",31.330191,29.851904,93
"4843203",31.330291,29.853552,167
"4843752",31.305565,30.094839,2
"4843754",31.305585,30.094896,10000
"4843761",31.305568,30.094999,1
"4843969",33.805255,27.189381,10000
"4843971",33.825888,27.156007,10000
"4843972",33.823752,27.157568,10000
"4843973",33.824412,27.154627,10000
"4843975",33.819099,27.200542,5002
"4843976",33.821391,27.149549,10000
"4843977",33.835401,27.200043,4033
"4843978",33.831243,27.161666,10000
"4843979",33.826383,27.159579,10000
"4843980",33.973775,26.830513,10000
"4843981",33.825122,27.092803,10000
"4843982",33.827617,27.159801,10000
"4843983",33.826331,27.157564,10000
"4843985",33.815995,27.163586,10000
"4843996",33.824502,27.160037,10000
"4843998",33.819488,27.182225,4046
"4843999",33.825946,27.15669,10000
"4844000",33.824181,27.167398,10000
"4844128",31.2887,30.093389,117
"4844133",31.288877,30.093244,6
"4844944",31.209582,30.01154,10000
"4846451",32.631338,25.72336,3010
"4846467",32.681548,25.694695,2907
"4846486",32.677485,25.703055,3369
"4846490",32.699432,25.678357,10000
"4846508",32.708596,25.695133,1733
"4846547",32.742621,25.728923,6913
"4846597",32.745439,25.730338,1348
"4846611",32.758136,25.737095,2731
"4846710",32.790635,25.800591,2713
"4846766",32.916273,25.833822,10000
"4846812",32.883958,25.924378,10000
"4846858",32.892558,25.977255,10000
"4846911",32.864128,26.094233,1597
"4846949",32.830293,26.185689,691
"4846975",32.843615,26.289906,15199
"4847291",32.641703,25.693095,2211
"4847292",32.64222,25.695785,2372
"4847293",32.645141,25.700039,1419
"4847309",32.678758,25.694825,10000
"4847310",32.678758,25.694825,10000
"4847311",32.649887,25.701999,3001
"4847312",32.659365,25.705378,2270
"4847330",32.673808,25.695655,1956
"4847331",32.687063,25.682745,10000
"4847332",32.676586,25.694627,2918
"4847333",32.677372,25.694312,2313
"4847395",32.693389,25.706876,4612
"4847396",32.699432,25.678357,10000
"4847397",32.679512,25.698173,3183
"4847398",32.676073,25.673873,2394
"4847411",32.714987,25.702103,2333
"4847412",32.716966,25.699371,4279
"4847413",32.707876,25.697843,3082
"4847459",32.719553,25.723249,2952
"4847460",32.727805,25.739867,10696
"4847478",32.750993,25.741378,10000
"4847479",32.762914,25.751105,3038
"4847500",32.734593,25.735543,10804
"4847514",32.776125,25.771552,2935
"4847515",32.788901,25.778233,4480
"4847540",32.765175,25.759414,6096
"4847541",32.82427,25.841499,13025
"4847542",32.814452,25.791595,10000
"4847575",33.865128,26.727935,2145
"4847598",32.843428,25.872582,9288
"4847599",32.900116,25.8791,5288
"4847600",32.845168,25.885994,9758
"4847601",32.827872,25.854602,11764
"4847652",33.940159,26.761752,3604
"4847729",32.873567,25.990363,11900
"4847730",32.880757,26.0289,5863
"4847744",33.940576,26.737041,382
"4847772",33.935346,26.781788,6478
"4847816",32.861819,26.097482,11876
"4847818",32.846736,26.089876,12304
"4847821",32.822246,26.084358,13968
"4847822",32.808623,26.105282,10986
"4848133",31.699524,31.290683,1434
"4848148",31.316621,30.092589,22
"4848233",30.98605,29.985122,12
"4848253",30.985879,29.985028,10000
"4848263",30.985879,29.985028,10000
"4848265",30.985879,29.985028,10000
"4848805",33.928981,26.765027,4747
"4848904",33.935545,26.760581,4449
"4849004",33.941563,26.747422,1534
"4849005",33.941563,26.747422,1534
"4849006",33.94104,26.756091,2500
"4849094",33.927712,26.77724,6907
"4849286",33.871713,26.961993,10000
"4849287",33.85615,26.981923,2700
"4849288",33.871713,26.961993,10000
"4849299",33.841797,27.015293,9247
"4849308",33.871067,26.943251,6150
"4850101",33.834676,27.221202,1237
"4850144",30.713092,30.577226,99
"4850162",30.71314,30.577444,3
"4850337",32.132186,31.300636,10000
"4850558",31.439789,31.201819,10000
"4850792",33.825663,27.251199,2866
"4851216",31.336978,30.061203,10000
"4851230",31.336084,30.061306,176
"4851400",31.329988,29.853889,10000
"4851408",31.330439,29.843803,10000
"4851451",31.330653,29.843213,188
"4852809",32.274408,30.605195,10000
"4852819",32.27471,30.605343,10000
"4853649",31.239716,30.09938,10000
"4853651",31.24049,30.098687,128
"4853714",31.240927,30.0982,27
"4855456",31.314489,30.109232,10000
"4855966",31.332798,29.982617,10000
"4855967",29.923388,31.210794,10000
"4855973",31.344004,29.981351,142
"4855981",31.347824,29.98091,774
"4855992",31.36351,29.983829,919
"4856047",31.321619,30.045236,291
"4856210",31.324008,30.051795,339
"4856215",31.325684,30.057749,152
"4856231",31.328401,30.058752,10000
"4856234",31.331167,30.059131,199
"4856241",31.334487,30.059552,10000
"4856275",31.336364,30.061575,177
"4856285",31.335981,30.06187,190
"4856459",31.319241,30.102725,57
"4857440",31.315757,29.875059,10000
"4857441",31.319462,29.870023,669
"4857443",31.325761,29.859976,419
"4857448",31.328197,29.85768,10000
"4857726",31.337302,30.066381,13
"4858838",30.010773,31.251857,44
"4858852",30.01098,31.251899,10000
"4861083",30.991906,30.794405,10000
"4862493",33.750929,27.294373,1504
"4862510",31.450155,30.044715,10000
"4862521",31.450123,30.044658,10000
"4862528",31.450078,30.044601,20
"4862533",31.450089,30.044598,11
"4863130",31.289782,30.118016,1
"4864079",31.739993,30.497177,6
"4864962",31.233853,30.035724,10000
"4864964",31.234708,30.038329,10000
"4864966",31.235486,30.041548,10000
"4864967",31.228129,30.046693,675
"4864978",31.230504,30.052341,10000
"4864985",31.226906,30.053938,432
"4865082",31.001459,30.788341,505
"4865124",31.010217,30.779801,607
"4865828",31.45014,30.044752,14
"4866175",30.992417,30.792484,300
"4867436",31.156243,30.042555,10000
"4867438",31.156243,30.042555,10000
"4867558",31.131212,30.18883,11
"4868774",32.273687,31.268023,2
"4871604",33.8333,27.235872,10000
"4871716",33.81399,27.255495,1342
"4872578",29.571053,30.881132,10000
"4872588",29.571772,30.882009,122
"4872890",32.316037,31.253127,21
"4872898",32.317194,31.248433,10000
"4872901",32.317467,31.245124,10000
"4872905",32.316237,31.242724,10000
"4876645",31.502888,30.574445,12
"4876822",31.182634,29.997847,3
"4876827",31.182641,29.997821,27
"4876988",31.182619,29.997919,8
"4877988",30.888849,29.073777,16
"4877991",30.888909,29.07374,21
"4877999",30.993738,30.794259,10000
"4878418",31.418028,30.148071,1542
"4879072",31.362569,31.042145,10000
"4879695",29.986715,31.25554,72
"4879888",31.355828,30.055715,397
"4879890",31.350101,30.055246,624
"4879897",31.34461,30.054704,196
"4879899",31.348053,30.051256,10000
"4879907",31.344812,30.054912,130
"4879912",31.342968,30.055218,10000
"4879915",31.340062,30.054904,83
"4879917",31.338489,30.058181,116
"4879922",31.337246,30.061486,12
"4879930",31.334131,30.05938,10000
"4879935",31.3299,30.059298,330
"4879941",31.325256,30.066266,10000
"4879943",31.325198,30.066737,10000
"4879948",31.312288,30.06368,10000
"4879957",31.302323,30.058471,10000
"4879958",31.292786,30.055303,10000
"4879960",31.287437,30.050641,10000
"4879961",31.281151,30.046438,689
"4879968",31.269075,30.033016,739
"4879993",31.271516,30.006242,844
"4879994",31.268988,30.009033,10000
"4880007",31.289233,29.977082,856
"4880019",31.287356,29.959876,10000
"4880020",31.28714,29.952961,575
"4880021",31.286853,29.93966,10000
"4880022",31.279388,29.947341,902
"4880024",31.289316,29.931372,210
"4880025",31.295719,29.918093,279
"4880033",31.296617,29.91571,10000
"4880038",31.302209,29.909854,170
"4880039",31.310702,29.900969,664
"4880043",31.311658,29.888806,180
"4880051",31.314163,29.879124,461
"4880060",31.320141,29.868846,10000
"4880070",31.330318,29.853976,10000
"4880083",31.330416,29.843458,10000
"4882249",31.330645,29.843295,5
"4882618",31.445481,29.982768,47
"4882630",31.4455,29.982655,10000
"4882653",31.44551,29.982874,10000
"4882654",31.33054,29.843433,3
"4884589",31.314905,29.984507,10000
"4884595",31.327416,29.983357,10000
"4884598",31.341661,29.981627,10000
"4884600",31.350029,29.978545,10000
"4884604",31.351518,29.978256,97
"4884612",31.354334,29.980845,244
"4884624",31.354782,29.994703,776
"4884629",31.359771,29.999428,1620
"4884630",31.347762,30.012421,47
"4884632",31.344772,30.020487,10000
"4884633",31.344231,30.023256,10000
"4884636",31.339179,30.030342,10000
"4884643",31.329956,30.036842,10000
"4884655",31.327314,30.053355,81
"4884661",31.326971,30.05535,362
"4884690",30.885276,30.975554,10000
"4884696",30.885355,30.974347,10000
"4884800",31.350097,30.079418,6
"4885962",31.355915,30.055992,186
"4886028",31.340267,30.054913,76
"4886038",31.339068,30.054796,10000
"4886041",31.336315,30.067551,10000
"4886042",31.334096,30.066222,10000
"4886114",31.21522,30.062078,10000
"4886126",31.234519,30.037233,10000
"4886127",31.234468,30.037695,43
"4886128",31.234979,30.037544,10000
"4886130",31.336953,30.063082,10000
"4886751",31.286685,30.042822,10000
"4888570",31.25146,30.063633,10000
"4889561",31.24869,30.079356,10000
"4892297",30.547578,25.446051,10
"4893114",30.722828,30.589785,5
"4893137",30.722821,30.589784,3
"4893237",30.72282,30.589759,3
"4895344",31.487549,30.582529,21
"4895459",31.487883,30.582562,82
"4896702",34.383165,27.973765,383
"4896712",34.39604,27.967743,852
"4897510",34.396141,27.967959,10000
"4897827",34.379347,27.97271,10000
"4897905",34.386242,27.971643,10000
"4897954",34.387182,27.96894,314
"4897979",34.387024,27.983212,10000
"4897999",34.355796,27.965941,10000
"4898022",34.347073,27.935298,10000
"4901803",31.500905,30.587854,2103
"4901807",31.488636,30.583565,23
"4901814",31.488318,30.582985,87
"4902448",31.279901,30.078093,741
"4902468",31.264134,30.068652,10000
"4902783",31.242625,30.957328,6
"4908282",31.522205,30.586445,28
"4908891",31.373198,30.105222,10000
"4908898",31.373163,30.105176,8
"4908913",31.373214,30.105179,4
"4908997",31.522072,30.586476,10
"4909169",31.688892,31.44698,5
"4909171",31.49496,30.591442,19
"4909245",31.799976,31.273121,518
"4909473",31.495096,30.591379,41
"4909894",31.495431,30.591323,10000
"4910006",34.273876,26.114316,10000
"4910028",34.274009,26.114196,40
"4910035",31.179115,27.207845,3
"4910041",31.179107,27.20787,2
"4915297",31.380936,30.533661,1
"4915302",31.380934,30.533662,10000
"4915319",31.380953,30.533661,10000
"4916934",31.235928,30.038483,10000
"4916940",31.235928,30.038483,10000
"4920476",31.449958,30.044795,1
"4923270",31.440777,30.55806,58
"4923276",31.448543,30.55397,417
"4923283",31.469248,30.560522,5839
"4923286",31.451829,30.551357,196
"4923345",31.337216,29.848604,1
"4923456",31.009502,30.575558,22
"4923466",31.009349,30.575544,10000
"4923896",33.825735,27.189855,9
"4923926",31.448061,30.547527,1111
"4923929",31.439885,30.538987,13
"4924675",31.488837,30.58478,4
"4925538",32.210201,30.077538,3973
"4925556",32.159154,30.063956,1556
"4925567",32.121589,30.063496,1064
"4925570",32.099888,30.064708,1029
"4925607",32.026622,30.078193,10000
"4925611",31.945893,30.086242,3725
"4927355",31.803073,31.414819,777
"4927474",31.522205,30.5865,18
"4927639",31.313494,30.107493,10000
"4928220",31.336064,30.096898,260
"4928277",31.338147,30.097711,9
"4928690",31.329209,30.092624,570
"4928723",31.330419,30.088838,324
"4929770",31.328322,30.090675,10000
"4929798",31.328603,30.090745,45
"4929817",31.32843,30.091027,49
"4929843",31.334139,30.096278,10000
"4929876",31.304526,30.075136,3694
"4929884",31.258884,30.051391,2055
"4929925",31.241718,30.056418,10000
"4929934",31.250785,30.062785,668
"4930030",31.308691,30.097414,4683
"4930893",31.290906,30.056166,19
"4931503",31.153122,30.970313,2
"4931507",31.153126,30.970169,10000
"4932732",29.770718,31.034889,5
"4933160",31.451712,30.551425,10000
"4933482",31.451778,30.551364,10000
"4935048",31.248251,30.053167,322
"4935312",31.282547,30.078769,4655
"4937236",31.173362,30.044672,10000
"4938408",31.329843,30.067652,5
"4938607",33.8123,27.206614,31
"4939307",31.244899,30.072158,108
"4941203",29.995155,31.270435,8
"4943721",31.249361,30.408878,10000
"4944009",32.641043,25.697077,10000
"4944019",32.641042,25.697078,10000
"4947407",33.751129,27.284306,10000
"4947467",33.810368,27.210845,569
"4949767",30.963007,29.961969,1
"4950672",31.328753,30.133832,10000
"4950679",31.328785,30.133817,10000
"4954786",31.212273,30.057921,31
"4957311",31.444139,31.051698,10000
"4958573",31.10076,30.021002,7
"4958591",31.10084,30.020904,8
"4959620",32.760488,25.842542,7
"4959639",32.760432,25.842561,10000
"4959666",32.760483,25.84256,10000
"4964605",31.506816,30.598208,10000
"4967819",31.44907,30.180188,26
"4968651",31.166544,27.179865,2
"4973967",31.794748,31.405036,10000
"4974750",31.4441,31.051965,10000
"4974754",31.444272,31.051861,10000
"4974770",31.444106,31.051873,22
"4977684",31.004652,30.796446,10000
"4978636",31.012894,30.376308,11
"4982641",29.98269,31.23397,10000
"4982644",29.98269,31.23397,10000
"4986508",31.29571,30.286393,871
"4987989",31.154481,30.50469,10000
"4988300",31.193094,30.038712,10000
"4990862",31.240147,29.973264,7
"4991888",31.760967,30.302117,10000
"4991906",31.009439,30.56727,47
"4991909",31.009522,30.567271,10000
"4991970",31.009513,30.567039,10000
"4995276",29.97021,31.232901,23
"4995329",31.738587,30.298313,4
"4995332",31.738593,30.298309,4
"4996931",31.44417,31.051722,10000
"4996941",31.444224,31.051711,5
"4996943",31.444258,31.051775,10
"4998395",31.192103,30.032904,10000
"5000100",31.220385,30.070119,10000
"5002343",31.147354,29.975743,10000
"5002348",31.147296,29.975712,10000
"5007242",31.060211,30.307167,5
"5010509",29.897618,31.180403,5
"5016123",32.283043,30.606596,24
"5016519",31.028477,30.018783,7
"5017496",31.280401,30.073396,10000
"5017500",31.280454,30.073366,10000
"5018197",31.33569,30.154136,10000
"5018200",31.334909,30.154076,10000
"5028912",31.275835,29.983958,10000
"5037124",34.342952,27.953124,10000
"5039496",31.179138,30.970493,10000
"5039885",31.194728,30.063156,10000
"5053849",32.903494,24.07269,7
"5053860",32.903473,24.07271,10000
"5054841",31.254741,29.959026,7
"5054859",31.254731,29.958969,10000
"5054873",31.254737,29.959055,10
"5069493",33.821351,27.134508,5
"5069533",33.821369,27.134585,10000
"5074327",30.006703,31.275329,12
"5074332",30.006608,31.2754,10000
"5074337",30.006429,31.275161,32
"5079561",30.949246,31.113096,10000
"5080686",31.262235,30.043142,1
"5087224",34.308539,27.864458,166
"5087225",34.308239,27.865593,10000
"5093976",34.43536,28.023996,285
"5101319",33.816972,27.200796,10000
"5108305",31.448542,26.883468,5
"5115957",30.80088,30.689125,5
"5120652",28.994601,30.827267,26
"5121294",31.009483,30.763936,10000
"5124683",30.999045,30.787975,9
"5128475",29.577129,30.892846,2
"5128478",29.577126,30.89286,1
"5129793",31.511278,30.582125,10000
"5129795",31.511335,30.582188,10000
"5147609",30.912618,29.964105,10000
"5150318",29.958769,31.235522,17
"5151243",31.206697,30.067978,10000
"5151437",31.23283,30.042343,10000
"5151439",31.230975,30.04313,103
"5154943",32.289503,31.27046,5
"5164508",31.240095,30.045459,10000
"5165549",31.719746,30.289345,6
"5165553",31.71974,30.289337,6
"5165571",31.71972,30.289341,3
"5167948",31.23253,30.078927,10
"5167953",31.232468,30.078948,6
"5169311",31.479232,30.243634,16
"5171618",31.35286,31.044932,10000
"5185923",31.378186,31.053522,21
"5186007",31.270546,30.723422,429
"5186009",31.270238,30.726946,37
"5186591",31.240428,29.996377,2
"5187137",31.241346,30.04512,159
"5187151",31.243345,30.045191,14
"5187162",31.243495,30.045247,10000
"5187175",31.243487,30.045275,3
"5192542",31.314849,30.106963,297
"5192574",31.314475,30.105361,125
"5193772",31.334122,29.847944,6
"5194342",31.36332,31.038166,126
"5194343",31.363356,31.039272,10000
"5194388",31.511436,30.587875,47
"5195173",29.972693,31.24299,312
"5195191",29.973257,31.244414,5
"5195931",30.908185,30.429428,6
"5196112",31.258355,30.062063,2593
"5196166",31.308786,30.102751,6729
"5196715",31.315319,30.107613,12
"5199094",31.312082,30.105813,38
"5199681",30.298648,30.914437,301
"5200130",29.998277,31.2578,10000
"5200842",29.746881,31.088403,3
"5200864",29.746908,31.088386,10000
"5201397",31.358981,30.629092,20
"5201728",30.839686,30.802497,25
"5215414",31.241306,30.045152,132
"5215431",31.242846,30.045279,10000
"5215450",31.243479,30.045303,10000
"5215501",31.243617,30.045401,10000
"5215539",31.24471,30.070485,10000
"5216468",30.020257,31.282062,3
"5217767",31.174372,30.008757,6
"5217771",31.174432,30.008781,10000
"5221077",31.248372,30.061839,10000
"5221078",31.24731,30.061957,105
"5221099",31.24619,30.061747,15
"5222061",34.428351,28.000043,2
"5222062",34.431988,27.998093,10000
"5222077",34.424279,27.993464,1
"5222328",32.506241,29.993735,7
"5223922",30.974256,30.27442,5
"5224276",34.426131,27.997648,10000
"5228184",31.086877,29.069721,10000
"5231685",34.282219,26.108211,10
"5234278",30.009837,31.287745,10000
"5234279",30.009837,31.287745,10000
"5234290",30.009837,31.287745,10000
"5234297",30.009841,31.287703,10000
"5234302",30.009855,31.287713,10000
"5234698",34.437299,27.994711,10000
"5234713",34.332521,27.915842,10000
"5234716",34.369504,27.958877,10000
"5234717",34.339795,27.924099,10000
"5234860",30.313485,31.097933,13
"5236167",31.42073,30.170367,10000
"5236172",31.437429,30.08644,10000
"5236175",31.432265,30.074385,10000
"5236176",31.428797,30.071007,10000
"5236180",31.419616,30.063826,14
"5236182",31.419616,30.063826,14
"5236188",31.419715,30.063918,10000
"5236192",31.419517,30.063733,10000
"5236202",31.419517,30.063733,10000
"5237992",31.330284,30.108026,174
"5238085",31.288151,30.082598,150
"5238091",31.295789,30.089346,1174
"5239783",31.32983,30.105538,220
"5239787",31.330801,30.106237,309
"5242145",31.282017,29.937753,30
"5243660",31.359612,30.105788,1141
"5243662",31.36341,30.120609,911
"5243663",31.368439,30.111692,1119
"5243673",31.377576,30.10498,125
"5243676",31.379584,30.103386,27
"5243713",31.332846,30.108935,165
"5244730",31.322538,30.092348,3
"5245013",31.333919,30.010254,10000
"5245238",29.93581,31.224762,10000
"5245317",31.076195,30.131841,31
"5245523",31.291261,30.457165,10000
